0	0	0	0	0	
-1.78725e-07	3.52952e-07	-1.51473e-07	-3.31661e-08	1.26078e-08	
-1.07234e-06	2.11769e-06	-9.08828e-07	-1.98992e-07	7.56453e-08	
-5.54016e-06	1.09409e-05	-4.69535e-06	-1.02802e-06	3.90796e-07	
-2.78731e-05	5.50444e-05	-2.36216e-05	-5.17053e-06	1.96565e-06	
-0.000139384	0.000275248	-0.000118095	-2.58176e-05	9.81723e-06	
-0.000693103	0.00136845	-0.000586527	-0.000127423	4.85109e-05	
-0.00336749	0.00664253	-0.00283201	-0.000595419	0.000228149	
-0.00852427	0.0167799	-0.00707004	-0.00137479	0.000535754	
-0.0150485	0.029525	-0.0122024	-0.00205261	0.000829683	
-0.0218049	0.0425748	-0.0170936	-0.00218394	0.00096271	
-0.0273686	0.0531063	-0.0205104	-0.00146757	0.000832841	
-0.0312456	0.0601771	-0.0221297	6.24782e-05	0.000453018	
-0.0332356	0.063563	-0.0222697	0.00178501	2.18779e-06	
-0.0351414	0.0665497	-0.0216776	0.00438878	-0.000674852	
-0.0374453	0.069937	-0.020333	0.00827393	-0.00164598	
-0.0395925	0.0728038	-0.0182646	0.0128187	-0.002722	
-0.0401628	0.0735079	-0.0175543	0.0142021	-0.00303659	
-0.0426607	0.0765905	-0.0144492	0.020084	-0.00429105	
-0.045575	0.0802694	-0.0110759	0.0263236	-0.00546834	
-0.0468995	0.082013	-0.00975893	0.0305311	-0.00649651	
-0.0478662	0.0833975	-0.00913299	0.0364219	-0.00826725	
-0.0486043	0.0845694	-0.0090031	0.0440226	-0.0107049	
-0.0489101	0.0851048	-0.00910186	0.0486048	-0.0122023	
-0.0495187	0.0862066	-0.00941665	0.0590392	-0.015553	
-0.050369	0.0877079	-0.00976672	0.073558	-0.0199765	
-0.0505995	0.0881038	-0.0098333	0.077422	-0.0211048	
-0.0516815	0.089865	-0.00987691	0.0941108	-0.0256954	
-0.0523994	0.0909555	-0.00968936	0.104018	-0.0281944	
-0.0530924	0.092235	-0.010177	0.111753	-0.0308345	
-0.0540124	0.0942549	-0.0117666	0.120053	-0.0347973	
-0.0550911	0.0967853	-0.0141108	0.128635	-0.0396054	
-0.0556076	0.0980271	-0.0153237	0.132485	-0.041918	
-0.0571407	0.101705	-0.018913	0.143455	-0.0485759	
-0.0593521	0.106907	-0.0238215	0.158449	-0.0574908	
-0.0597845	0.10791	-0.0247418	0.161279	-0.0591421	
-0.061932	0.112794	-0.0290607	0.174925	-0.0668654	
-0.0639357	0.11721	-0.0327119	0.187073	-0.0733796	
-0.0655962	0.120841	-0.0355185	0.195921	-0.079059	
-0.0676943	0.125446	-0.0389214	0.205716	-0.0868212	
-0.0700051	0.130504	-0.0425324	0.215671	-0.0955058	
-0.073018	0.137035	-0.0470205	0.227995	-0.106503	
-0.0774542	0.146478	-0.0531472	0.245263	-0.12158	
-0.0820803	0.156097	-0.0589272	0.26229	-0.135835	
-0.0847318	0.161503	-0.0619586	0.271629	-0.143327	
-0.0874526	0.167084	-0.0650783	0.281193	-0.151999	
-0.0904862	0.173391	-0.0686672	0.291964	-0.163268	
-0.093182	0.179016	-0.0718532	0.301492	-0.173863	
-0.0971606	0.187265	-0.0763835	0.315251	-0.189312	
-0.102444	0.198053	-0.0819453	0.33278	-0.208578	
-0.108443	0.210052	-0.0875965	0.35162	-0.228513	
-0.111428	0.21592	-0.0901393	0.360571	-0.237639	
-0.114695	0.222465	-0.0932566	0.370907	-0.249233	
-0.118069	0.229446	-0.0970759	0.38253	-0.263846	
-0.120676	0.234923	-0.100249	0.39185	-0.276134	
-0.124843	0.24366	-0.10529	0.406659	-0.295778	
-0.130034	0.254398	-0.111184	0.424432	-0.318916	
-0.136242	0.266978	-0.117553	0.444527	-0.344222	
-0.139061	0.272591	-0.120184	0.453215	-0.354819	
-0.142435	0.279445	-0.123703	0.464373	-0.369461	
-0.145861	0.286644	-0.127921	0.47698	-0.387516	
-0.14812	0.291463	-0.1309	0.485686	-0.400416	
-0.152318	0.300397	-0.136389	0.501799	-0.424328	
-0.157116	0.310461	-0.142287	0.519537	-0.450187	
-0.163338	0.323232	-0.149212	0.541237	-0.480875	
-0.165782	0.328158	-0.151694	0.549336	-0.492006	
-0.169151	0.335072	-0.155432	0.561333	-0.509501	
-0.172581	0.342322	-0.159779	0.574899	-0.530725	
-0.174509	0.346446	-0.162345	0.582851	-0.543486	
-0.178751	0.355477	-0.167883	0.600211	-0.5713	
-0.183201	0.364806	-0.173316	0.617731	-0.598887	
-0.189473	0.377655	-0.180202	0.640968	-0.634426	
-0.191582	0.381892	-0.182306	0.64838	-0.645463	
-0.194936	0.388768	-0.185999	0.66107	-0.665379	
-0.198335	0.395954	-0.190308	0.675347	-0.68922	
-0.199971	0.399452	-0.192485	0.682492	-0.701409	
-0.204187	0.408422	-0.197979	0.700728	-0.732423	
-0.208288	0.417006	-0.202962	0.717768	-0.760923	
-0.214509	0.429714	-0.209726	0.742039	-0.800403	
-0.216312	0.433326	-0.211501	0.748706	-0.810975	
-0.219615	0.440088	-0.215143	0.76187	-0.832867	
-0.222945	0.447138	-0.21943	0.776606	-0.858768	
-0.224292	0.450024	-0.221256	0.782795	-0.869843	
-0.228435	0.458849	-0.226746	0.801592	-0.903349	
-0.232164	0.466658	-0.231353	0.817825	-0.931825	
-0.238263	0.479112	-0.238079	0.842706	-0.974318	
-0.239761	0.482108	-0.239572	0.848489	-0.98396	
-0.242993	0.488723	-0.243193	0.861931	-1.00734	
-0.246249	0.495617	-0.247447	0.876912	-1.03471	
